nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT00448227,"Pharmacokinetics, Acceptability and Safety of Famciclovir in Infants (1 Month to Less Than 12 Months) With Herpes Simplex Infection","A Multicenter, Open-label, Single-arm Study to Evaluate the Single-dose Pharmacokinetics, Acceptability and Safety of Famciclovir Oral Pediatric Formulation in Infants 1 Month to Less Than 1 Year of Age With Herpes Simplex Virus Infections",COMPLETED,2007-10,,2011-02-11,INTERVENTIONAL,PHASE2,18.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Herpes Simplex,famciclovir,DRUG,4,5,1 Month,1 Year,ALL,False,Novartis,INDUSTRY,0,6,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,2.9444389791664403,small,1,1,1,0,1,0,1,0,1,0,0,0,1,0,9,1,1,0,0,1,0,2007-10-01,,,2007.0,0,1,0
NCT03136861,SKIPPAIN - Speed of Onset of SecuKinumab-Induced Relief From Pain in Patients With AxIal SpoNdyloarthritis,"A 24-week, Randomized, Double-blind, Placebo-controlled, Multicenter Study to Evaluate the Efficacy and Safety of Secukinumab in Controlling Spinal Pain in Patients With Axial Spondyloarthritis",COMPLETED,2017-06-30,2019-02-15,2021-09-05,INTERVENTIONAL,PHASE3,383.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Spondyloarthritis,AIN457|AIN457 Placebo,DRUG|BIOLOGICAL,1,1,18 Years,,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,66,Italy|Belgium|Bulgaria|Finland|Latvia|Russia|Sweden|Spain|Croatia|United Kingdom|Lithuania|Poland|Estonia|Switzerland|Czechia|Ireland|Greece,1.0,0,0,1,0,0,3.0,0,1,0,0,1,5.950642552587727,large,0,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,1,1,0,2,1,,,,,0,2,0
NCT01311661,A Study to Compare the Efficacy and Safety of Different Dosings of Olodaterol Administered With the Respimat® Inhaler in Patients With Moderate to Severe Asthma,"Phase II, Randomised, Double-Blind, Cross-over Study to Compare the 24-hour FEV1-time Profile of Orally Inhaled Olodaterol, Delivered With the Respimat® Inhaler, After 3 Weeks of Olodaterol Once Daily Medium Dose, Twice Daily Low Dose and Placebo or After 3 Weeks of Once Daily High Dose, Twice Daily Medium Dose and Placebo Administration in Patients With Moderate to Severe Persistent Asthma",COMPLETED,2011-03,,2014-05-01,INTERVENTIONAL,PHASE2,206.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,DOUBLE,Asthma,Placebo twice daily|Olodaterol low daily dose twice daily|Olodaterol medium daily dose twice daily|Placebo twice daily|Olodaterol high daily dose once daily and placebo|Olodaterol medium daily dose once daily and placebo,DRUG,1,26,18 Years,70 Years,ALL,False,Boehringer Ingelheim,INDUSTRY,0,36,Hungary|United States|Germany|Austria|Slovakia|Slovenia,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.332718793265369,large,0,1,1,0,0,0,1,1,1,1,1,1,1,0,27,1,1,0,0,6,1,2011-03-01,,,2011.0,0,3,1
NCT01201161,Ranibizumab for Diabetic Traction Retinal Detachment,The Effect of Intravitreous Ranibizumab on Intra-Operative Bleeding During Pars Plana Vitrectomy for Diabetic Traction Retinal Detachment,COMPLETED,2008-12,2010-01,2010-09-14,INTERVENTIONAL,PHASE2,19.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Diabetic Retinopathy|Retinal Detachment,Ranibizumab|Sham injection,DRUG|OTHER,1,1,18 Years,80 Years,ALL,False,University of Sao Paulo,OTHER,0,1,Brazil,1.0,0,1,0,0,0,2.0,0,0,0,0,2,2.995732273553991,small,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,2,1,2008-12-01,2010-01-01,396.0,2008.0,0,2,0
NCT03274661,Pembrolizumab Activity in Patients With Homologous Recombination Competent and Deficient Tumors,Evaluating Immune Checkpoint Inhibition In Solid Tumor Patients With Homologous Recombination Repair Deficiency,COMPLETED,2017-11-03,2022-03-19,2023-10-19,INTERVENTIONAL,PHASE2,52.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Solid Tumor, Adult",Pembrolizumab 200 mg Q3W,DRUG,1,2,18 Years,99 Years,ALL,False,Baptist Health South Florida,OTHER,2,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.970291913552122,medium,1,1,0,1,0,1,0,0,1,0,0,0,1,0,3,1,1,0,0,1,0,,,,,0,0,0
NCT01680861,Tacrolimus/Everolimus Versus Tacrolimus/Enteric-Coated Mycophenolate Sodium,"Randomized, Open-Label Trial of Tacrolimus/Everolimus vs. Tacrolimus/Enteric-Coated Mycophenolate Sodium to Prevent Biopsy-Proven Acute Rejection and Chronic Allograft Injury in Adult, Primary Kidney Transplantation",COMPLETED,2012-11,2014-12,2016-12-15,INTERVENTIONAL,PHASE3,32.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,"Transplant; Failure, Kidney",Tacrolimus|Everolimus|Enteric Coated Mycophenolate Sodium (EC-MPS)|Corticosteroids,DRUG,1,6,18 Years,75 Years,ALL,False,Gaetano Ciancio,OTHER,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,3.4965075614664802,small,1,1,0,1,0,0,0,0,1,0,1,0,1,1,7,1,1,0,0,4,1,2012-11-01,2014-12-01,760.0,2012.0,0,2,0
NCT00536042,Open-Label Trial of the Use of Minocycline in the Treatment of Asthma,Open-Label Trial of the Use of Minocycline as an Anti-Inflammatory Agent in the Treatment of Asthma,COMPLETED,1997-10,2009-06,2020-03-10,INTERVENTIONAL,PHASE2,14.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Asthma,Minocycline,DRUG,1,3,18 Years,75 Years,ALL,False,State University of New York - Downstate Medical Center,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,2.70805020110221,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,1,0,1997-10-01,2009-06-01,4261.0,1997.0,0,0,0
NCT05390970,Platelet-Rich Plasma for Stress Urinary Incontinence,Platelet-Rich Plasma Injection for the Treatment of Female Stress Urinary Incontinence: A Randomized Placebo-Controlled Study,COMPLETED,2022-05-23,2023-12-13,2024-08-29,INTERVENTIONAL,PHASE3,50.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,"Urinary Incontinence,Stress|Urinary Incontinence",Platelet-rich plasma injection,PROCEDURE,2,6,18 Years,99 Years,FEMALE,True,Annah J. Vollstedt,OTHER,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,2,3.9318256327243257,small,1,1,0,1,0,0,0,0,1,0,1,1,1,1,8,1,0,0,0,1,0,,,,,0,2,0
NCT00384670,A Phase I/II Trial of a Tetravalent Live Attenuated Dengue Vaccine in Flavivirus Antibody Naïve Children,A Phase I/II Trial of a Tetravalent Live Attenuated Dengue Vaccine in Flavivirus Antibody Naïve Children,COMPLETED,2003-08,2004-05,2014-02-24,INTERVENTIONAL,PHASE1|PHASE2,7.0,ACTUAL,,SINGLE_GROUP,PREVENTION,NONE,Dengue Fever,Dengue Vaccine Formulation 17|Licensed Japanese Encephalitis (JE) Vaccine,BIOLOGICAL,1,6,6 Years,10 Years,ALL,True,U.S. Army Medical Research and Development Command,FED,1,1,Thailand,1.0,1,1,0,0,1,1.5,0,0,0,0,1,2.0794415416798357,small,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,1,0,2,1,2003-08-01,2004-05-01,274.0,2003.0,0,3,1
NCT01319370,Effectiveness and Safety of Minoxidil Foam Versus Placebo Foam for Androgenetic Alopecia,"Investigator-Initiated, Double Blind, Two-Armed, Placebo-Controlled, Randomized Clinical Trial With an Open-Label Extension Phase, to Investigate Efficacy of 5% Minoxidil Topical Foam Twice Daily in Men With Androgenetic Alopecia in the Temple and Vertex Region Concerning Hair Volume Over 24 / 104 Weeks",COMPLETED,2010-11,2013-03,2013-11-07,INTERVENTIONAL,PHASE2,70.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Androgenetic Alopecia,Minoxidil|vehicle of 5% Minoxidil topical foam,DRUG,1,4,18 Years,70 Years,MALE,False,Natalie GARCIA BARTELS,OTHER,1,1,Germany,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.2626798770413155,medium,1,1,0,1,0,1,0,0,0,1,1,1,1,1,5,1,1,0,0,2,1,2010-11-01,2013-03-01,851.0,2010.0,0,1,0
NCT00006470,Vaccine Therapy Plus Radiation Therapy in Treating Patients With Non-small Cell Lung Cancer That Has Been Completely Removed in Surgery,Phase II Study of Postoperative Adjuvant Immunotherapy and Radiation in Patients With Completely Resected Stage II and Stage IIIA Non-Small Cell Lung Cancer,COMPLETED,2001-03,,2013-08-13,INTERVENTIONAL,PHASE2,,,,,TREATMENT,,Lung Cancer,monoclonal antibody 11D10 anti-idiotype vaccine|monoclonal antibody 3H1 anti-idiotype vaccine|radiation therapy,BIOLOGICAL|RADIATION,0,0,18 Years,,ALL,False,Radiation Therapy Oncology Group,NETWORK,1,237,Canada|United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,0.0,,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,3,1,2001-03-01,,,2001.0,0,2,0
NCT00005970,"Doxorubicin Hydrochloride, Cyclophosphamide, and Pacltaxel With or Without Trastuzumab in Treating Women With HER2-Positive Node-Positive or High-Risk Node-Negative Breast Cancer",Phase III Trial of Doxorubicin and Cyclophosphamide (AC) Followed by Weekly Paclitaxel With or Without Trastuzumab as Adjuvant Treatment for Women With HER-2 Over-Expressing or Amplified Node Positive or High-Risk Node Negative Breast Cancer,COMPLETED,2000-05-19,2010-01-27,2020-08-14,INTERVENTIONAL,PHASE3,3436.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Breast Adenocarcinoma|HER2 Positive Breast Carcinoma|Stage IA Breast Cancer AJCC v7|Stage IB Breast Cancer AJCC v7|Stage IIA Breast Cancer AJCC v6 and v7|Stage IIB Breast Cancer AJCC v6 and v7|Stage IIIA Breast Cancer AJCC v7,Aromatase Inhibition Therapy|Cyclophosphamide|Doxorubicin Hydrochloride|Laboratory Biomarker Analysis|Paclitaxel|Tamoxifen Citrate|Trastuzumab,DRUG|BIOLOGICAL|OTHER,1,1,18 Years,,FEMALE,False,National Cancer Institute (NCI),NIH,4,157,Canada|South Africa|Peru|United States,1.0,0,0,1,0,0,3.0,1,0,0,0,7,8.142354276849835,xlarge,0,1,0,1,0,1,1,1,1,0,1,0,1,1,2,1,1,1,0,7,1,,,,,0,3,1
NCT01902173,"Uprosertib, Dabrafenib, and Trametinib in Treating Patients With Stage IIIC-IV Cancer",Phase I/II Study of the Safety and Efficacy of the AKT Inhibitor GSK2141795 in Combination With Dabrafenib and Trametinib in Patients With BRAF Mutant Cancer,COMPLETED,2013-10-08,2023-12-23,2025-01-14,INTERVENTIONAL,PHASE1|PHASE2,27.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Hematopoietic and Lymphoid Cell Neoplasm|Locally Advanced Malignant Solid Neoplasm|Locally Advanced Melanoma|Metastatic Malignant Solid Neoplasm|Metastatic Melanoma|Stage IIIC Cutaneous Melanoma AJCC v7|Stage IV Cutaneous Melanoma AJCC v6 and v7|Unresectable Malignant Solid Neoplasm|Unresectable Melanoma,Biopsy|Biospecimen Collection|Computed Tomography|Dabrafenib Mesylate|Magnetic Resonance Imaging|Trametinib Dimethyl Sulfoxide|Uprosertib,DRUG|PROCEDURE,4,5,18 Years,,ALL,False,National Cancer Institute (NCI),NIH,2,16,United States,1.0,1,1,0,0,1,1.5,1,0,0,0,9,3.332204510175204,small,1,1,0,1,0,1,1,0,1,0,0,0,1,0,9,1,1,0,0,7,1,,,,,0,4,1
NCT03647423,QUILT-3.091 NANT Chordoma Vaccine vs Radiation in Subjects With Unresectable Chordoma.,QUILT-3.091 NANT Chordoma Vaccine: A Randomized Phase 1b/2 Trial of the NANT Chordoma Vaccine vs. Radiation in Subjects With Unresectable Chordoma.,WITHDRAWN,2018-08-31,2021-12-28,2025-02-21,INTERVENTIONAL,PHASE1|PHASE2,0.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Chordoma|Unresectable Malignant Neoplasm,Aldoxorubicin Hydrochloride|ALT-803|ETBX-051|ETBX-061|GI-6301|haNK|Avelumab|Cetuximab|Cyclophosphamide|SBRT,DRUG|BIOLOGICAL|RADIATION,2,16,18 Years,,ALL,False,"ImmunityBio, Inc.",INDUSTRY,0,1,United States,0.0,1,1,0,0,1,1.5,0,0,0,0,2,0.0,,1,1,1,0,0,0,0,0,1,0,1,0,1,1,18,1,1,1,0,10,1,,,,,0,4,1
NCT03629080,A Study of CMV Vaccine (HB-101) in Kidney Transplant Patients,"A Randomized, Placebo-Controlled, Phase 2 Study of HB-101, a Bivalent Cytomegalovirus (CMV) Vaccine, in CMV-Seronegative Recipient (R-) Patients Awaiting Kidney Transplantation From Living CMV-Seropositive Donors (D+).",COMPLETED,2018-12-12,2022-06-22,2023-10-26,INTERVENTIONAL,PHASE2,83.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,Cytomegalovirus (CMV) Infection|Kidney Transplantation,HB-101 vaccine|placebo,BIOLOGICAL,7,7,18 Years,99 Years,ALL,False,Hookipa Biotech GmbH,INDUSTRY,0,25,United States|Germany|United Kingdom|Norway|Denmark|France,1.0,0,1,0,0,0,2.0,0,0,0,0,2,4.430816798843313,medium,1,1,1,0,0,0,1,1,1,1,1,1,0,1,14,1,0,1,0,2,1,,,,,0,4,1
NCT02405780,"A Study to Compare FKB327 Long-term Safety, Efficacy and Immunogenicity With Humira® in Rheumatoid Arthritis Patients","An Open-label Extension Study to Compare the Long-term Efficacy, Safety, Immunogenicity and Pharmacokinetics of FKB327 and Humira® in Patients With Rheumatoid Arthritis on Concomitant Methotrexate",COMPLETED,2015-06-10,2018-01-18,2019-03-26,INTERVENTIONAL,PHASE3,645.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,"Arthritis, Rheumatoid",FKB327|Humira®,DRUG,9,4,18 Years,,ALL,False,"Fujifilm Kyowa Kirin Biologics Co., Ltd.",INDUSTRY,0,92,Russia|United States|Germany|Spain|Romania|Chile|Poland|Peru|Czechia|Ukraine|Canada,1.0,0,0,1,0,0,3.0,0,1,0,0,1,6.470799503782602,xlarge,0,1,1,0,0,0,1,1,1,1,1,0,1,1,13,1,1,0,0,2,1,,,,,0,3,1
NCT00593580,Bone Health in Gynecologic Cancers-does FOSAVANCE Help?,The Impact of Bisphosphonates on Bone Loss in Patients Undergoing Surgery and Postoperative Chemotherapy for Gynecologic Malignancies.,COMPLETED,2008-02,2011-06,2011-06-29,INTERVENTIONAL,PHASE2,60.0,ESTIMATED,RANDOMIZED,PARALLEL,PREVENTION,SINGLE,Ovarian Cancer,placebo|alendronate/cholecalciferol,DRUG,1,0,18 Years,,FEMALE,True,British Columbia Cancer Agency,OTHER,0,1,Canada,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.110873864173311,medium,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,1,2008-02-01,2011-06-01,1216.0,2008.0,0,1,0
NCT03037580,Oral Treprostinil in Subjects With Pulmonary Hypertension Associated With Heart Failure With Preserved Ejection Fraction,"A Multicenter, Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety and Efficacy of Oral Treprostinil in Subjects With Pulmonary Hypertension (PH) in Heart Failure With Preserved Ejection Fraction (HFpEF)",TERMINATED,2017-08-15,2019-12-03,2020-11-10,INTERVENTIONAL,PHASE3,84.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Pulmonary Hypertension|Heart Failure With Preserved Ejection Fraction,Oral treprostinil|Placebo,DRUG,1,3,18 Years,85 Years,ALL,False,United Therapeutics,INDUSTRY,0,82,United States,0.0,0,0,1,0,0,3.0,0,0,0,1,2,4.442651256490317,medium,1,1,1,0,0,0,1,0,1,0,1,1,1,1,4,1,1,0,0,2,1,,,,,0,2,0
NCT00210379,Phase II Study of Combined Modality Treatment in Primary Testicular Non-Hodgkin's Lymphoma,"A Phase II Study of CHOP + Rituximab, With Intrathecal Methotrexate Followed by Radiotherapy in Patients With Primary Testicular Non-Hodgkin's Lymphoma",COMPLETED,2000-11,2007-03,2009-07-22,INTERVENTIONAL,PHASE2,64.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,"Lymphoma, B Cell",rituximab|CHOP|intrathecal methotrexate|radiotherapy,DRUG|PROCEDURE,3,1,18 Years,,MALE,False,International Extranodal Lymphoma Study Group (IELSG),OTHER,0,1,Switzerland,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.174387269895637,medium,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,1,2000-11-01,2007-03-01,2311.0,2000.0,0,1,0
NCT00135096,Insulin Glulisine Administered Pre-meal Versus Post-meal in Adult Subjects With Type 2 Diabetes Mellitus Receiving Insulin Glargine as Basal Insulin,"APIDRA® (Insulin Glulisine) Administered Premeal vs Postmeal in Adult Subjects With Type 2 Diabetes Mellitus Receiving LANTUS® (Insulin Glargine) as Basal Insulin: a Multicenter, Randomized, Parallel, Open Label Clinical Study",COMPLETED,2004-08,2007-07,2011-01-11,INTERVENTIONAL,PHASE3,345.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,"Diabetes Mellitus, Type 2",insulin glulisine|insulin glargine,DRUG,1,0,18 Years,70 Years,ALL,False,Sanofi,INDUSTRY,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.846438775057725,large,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2,1,2004-08-01,2007-07-01,1064.0,2004.0,0,1,0
NCT00480896,Treatment and Control of Atopic Dermatitis With 0.03% Tacrolimus Ointment,"Clinical Study on Tacrolimus Ointment Over the Long-term. ""CONTROL Study - Children""",COMPLETED,2004-06,2005-11,2014-09-18,INTERVENTIONAL,PHASE3,250.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,"Dermatitis, Atopic",tacrolimus ointment|Placebo ointment,DRUG,1,1,2 Years,15 Years,ALL,False,Astellas Pharma Inc,INDUSTRY,0,22,Italy|Belgium|Finland|Netherlands|Hungary|Spain|Germany|United Kingdom|Czechia|Portugal|France,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.5254529391317835,large,0,1,1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,0,2,1,2004-06-01,2005-11-01,518.0,2004.0,0,2,0
NCT00148096,Mechanical Heat Recovery Ventilation on House Dust Mite Sensitive Asthma,Randomised Controlled Trial of Mechanical Heat Recovery Ventilation on Asthma Control of Patients Allergic to the House Dust Mite,COMPLETED,2003-02,2007-04,2009-12-24,INTERVENTIONAL,PHASE2,119.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Asthma,Mechanical Heat Recovery Ventilation,DEVICE,1,4,16 Years,60 Years,ALL,True,University of Glasgow,OTHER,8,1,United Kingdom,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.787491742782046,medium,0,1,0,1,0,1,0,0,0,1,1,1,1,1,5,1,0,0,1,1,0,2003-02-01,2007-04-01,1520.0,2003.0,0,0,0
NCT00391196,"A 1-Year Study On The Effects Of CP-945,598 For The Treatment Of Obesity In Overweight Type 2 Diabetic Patients","A 1-Year, Randomized, Double-Blind, Placebo-Controlled Phase 3 Study To Evaluate The Efficacy And Safety Of CP-945,598 In The Treatment Of Overweight, Oral Agent-Treated Subjects With Type 2 Diabetes Mellitus",TERMINATED,2006-11,2009-01,2012-11-07,INTERVENTIONAL,PHASE3,975.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Obesity,"Placebo|CP-945,598|CP-945,598 Treatment B",DRUG,1,24,18 Years,70 Years,ALL,False,Pfizer,INDUSTRY,0,91,Argentina|Sweden|United States|Germany|Brazil|Australia|Slovakia|United Kingdom|Mexico|Czechia|Canada,0.0,0,0,1,0,0,3.0,0,0,0,0,1,6.883462586413092,xlarge,0,1,1,0,1,0,1,1,1,1,1,1,1,1,25,1,1,0,0,3,1,2006-11-01,2009-01-01,792.0,2006.0,0,3,1
NCT01043796,Evaluation of Insecticide Treated Nets and Wall Liners for the Prevention of Malaria,"Malaria Transmission Consortium: The Added Effects of Insecticide Treated Materials, Artemisinin-containing Combination Treatments, and Larviciding on Malaria Transmission and Illness",COMPLETED,2010-05,2014-12,2015-02-03,INTERVENTIONAL,PHASE3,1730.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,NONE,Malaria,Insecticide treated nets and wall liners|Insecticide treated nets alone,OTHER,1,0,6 Months,11 Years,ALL,True,Centers for Disease Control and Prevention,FED,2,1,Kenya,1.0,0,0,1,0,0,3.0,0,0,0,0,1,7.456454555176209,xlarge,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,2010-05-01,2014-12-01,1675.0,2010.0,0,1,0
NCT02366962,A Study to Assess the Safety of ASP7374 in Adult Subjects Aged 20 or Older,Phase III Study of ASP7374-Open-label Study of Subcutaneous Vaccination of Quadrivalent ASP7374 in Adult Subjects Aged 20 or Older,COMPLETED,2015-02,2015-04,2017-09-29,INTERVENTIONAL,PHASE3,55.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,PREVENTION,NONE,Influenza|Vaccine,ASP7374,BIOLOGICAL,1,1,20 Years,,ALL,True,UMN Pharma Inc.,INDUSTRY,0,1,Japan,1.0,0,0,1,0,0,3.0,0,0,0,0,2,4.02535169073515,medium,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2015-02-01,2015-04-01,59.0,2015.0,1,1,0
NCT00322062,MOVIPREP® Versus NaP Pivotal Phase III Study,"A Prospective Randomised Single-Blinded Multicentric and Pivotal Phase III Study Comparing the Efficacy, Safety and Acceptability of a New 2 Litres Gut Lavage Solution NRL994 Versus a Sodium Phosphate Solution for Colonoscopy Preparation",COMPLETED,2002-04,2003-03,2008-04-16,INTERVENTIONAL,PHASE3,340.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,Colonoscopy,macrogol3350 NA sulphate NACL KCL ascorbic acid NA ascorbate|Sodium Phosphate Solution,DRUG,2,3,18 Years,75 Years,ALL,False,Norgine,INDUSTRY,0,18,France,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.831882477283517,large,0,1,1,0,0,0,1,0,0,1,1,0,1,1,5,1,1,0,0,2,1,2002-04-01,2003-03-01,334.0,2002.0,0,1,0
NCT06705062,Study Comparing Reduced Versus Standard Dose Post-transplantation Cyclophosphamide in Combination with Post-engraftment Anti-thymoglobin As Graft Versus Host Disease Prophylaxis in Alternative Donor Peripheral Stem Cell Transplantation,A Multi-center Randomized Clinical Study Comparing Reduced-dose (35mg/kg) Versus Standard Dose (50mg/kg) Post-transplantation Cyclophosphamide in Combination with Post-engraftment Anti-thymoglobin (ATG) and Tacrolimus and Post-engraftment Anti-thymoglobin As Graft Versus Host Disease (GVHD) Prophylaxis in Patients Undergo Alternative Donor Peripheral Hematopoietic Stem Cell Transplantation,ACTIVE_NOT_RECRUITING,2024-11-01,2028-07-01,2024-11-29,INTERVENTIONAL,PHASE3,316.0,ESTIMATED,RANDOMIZED,PARALLEL,PREVENTION,NONE,Allogeneic Hematopoietic Cell Transplant|Graft Versus Host Disease,reduced-dose PTCy|Standard dose PTCY,DRUG,1,8,18 Years,55 Years,ALL,False,Shanghai Jiao Tong University School of Medicine,OTHER,1,1,China,,0,0,1,0,0,3.0,0,0,0,0,2,5.75890177387728,large,0,0,0,1,0,1,0,0,0,0,1,0,0,1,9,1,1,0,0,2,1,,,,,0,3,1
NCT00111462,Evaluating Treatment of Anemia in Subjects With Non-Myeloid MalignanciesReceiving Multicycle Chemotherapy,"A Randomized, Open-Label Study of Darbepoetin Alfa (Novel Erythropoiesis Stimulating Protein, NESP) Using Fixed and Weight-Based Dosing for the Treatment of Anemia in Subjects With Non-Myeloid Malignancies Receiving Multicycle Chemotherapy",COMPLETED,,,2013-05-08,INTERVENTIONAL,PHASE2,,,RANDOMIZED,FACTORIAL,TREATMENT,NONE,Anemia|Non-Myeloid Malignancies|Cancer,Darbepoetin alfa,DRUG,1,4,,,,False,Amgen,INDUSTRY,0,0,,1.0,0,1,0,0,0,2.0,1,0,0,0,3,0.0,,0,0,1,0,1,0,0,0,0,0,1,0,1,0,5,1,1,0,0,1,0,,,,,0,1,0
NCT00209846,A Study of Gaboxadol in Primary Insomnia,A Prospective Randomised Double-Blind Parallel-Group Placebo-Controlled Study of Gaboxadol in Primary Insomnia,COMPLETED,2004-06,2006-11,2007-03-30,INTERVENTIONAL,PHASE3,320.0,,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Primary Insomnia,Gaboxadol,DRUG,2,0,66 Years,,ALL,False,H. Lundbeck A/S,INDUSTRY,0,1,Sweden,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.771441123130016,large,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,1,0,2004-06-01,2006-11-01,883.0,2004.0,0,0,0
NCT03053388,Evaluation of the Efficacy Safety and Tolerability of Nitric Oxide Given Intermittently Via Inhalation to Subjects With Bronchiolitis,Evaluation of the Efficacy Safety and Tolerability of Nitric Oxide Given Intermittently Via Inhalation to Subjects With Bronchiolitis,COMPLETED,2017-03-05,2018-04-28,2019-07-09,INTERVENTIONAL,PHASE3,69.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Bronchiolitis,Nitric Oxide|Supportive treatment,DRUG|OTHER,1,3,,12 Months,ALL,False,Beyond Air Inc.,INDUSTRY,0,10,Israel,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.248495242049359,medium,1,1,1,0,0,0,1,0,0,0,1,1,1,1,4,1,1,0,0,2,1,,,,,0,1,0
